fraud_label
1.0
0.922576869844451
0.9002031550077466
0.7859778143674013
0.7798663974575497
0.7779955898617592
0.7585775833882119
0.7518210583419291
0.7018361956586625
0.6557985588790839
-0.4634075444860336
-0.5876642057533747
-0.6210892355139488
-0.8610121121313915
